time_points	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230
CNAG_04066	461.724	580.112	689.139	373.789	304.5	286.545	338.889	353.889	304.804	350.622	381.505	401.007	391.843	438.161	473.049	484.821	541.459	539.786	528.082	521.452	482.062	502.896	480.51	477.138
CNAG_04067	36.942	23.932	2.593	1.577	1.27	1.408	1.435	2.222	4.267	5.236	4.447	3.244	2.428	3.035	4.473	7.74	6.851	6.346	6.615	6.263	6.631	8.224	12.973	14.156
CNAG_04068	328.998	562.158	1325.22	1630.05	3071.87	2277.22	2395.92	2572.18	3398.78	2417.96	1546.74	1575.22	2343.13	1940.67	2098.26	1398.08	2544.28	2410.37	1942.82	1890.83	1852.06	1775.71	1825.12	1801.31
CNAG_04069	14.753	8.644	5.713	8.89	14.987	16.803	15.773	15.398	14.43	15.103	17.046	20.549	21.024	23.176	19.342	18.064	18.37	20.791	21.498	22.489	23.538	21.49	22.71	20.314
CNAG_04070	11.228	3.128	1.045	1.041	1.018	1.036	1.154	1.479	3.233	3.963	3.652	3.182	3.578	4.056	5.77	8.265	8.119	7.307	7.297	6.623	7.194	9.093	12.779	13.799
CNAG_04071	20.046	27.923	21.928	38.936	53.286	63.858	77.052	90.912	93.506	93.91	89.573	97.889	109.493	109.641	112.035	96.782	94.417	93.502	92.18	92.186	94.325	103.373	92.96	84.871
CNAG_04072	32.859	253.042	137.468	140.416	142.578	228.7	256.758	263.511	173.842	114.306	93.659	80.539	86.295	86.653	86.355	101.223	73.685	72.163	67.189	70.978	74.477	77.86	70.605	66.299
CNAG_04073	13.261	27.783	15.825	16.085	16.88	23.81	22.561	26.405	22.73	19.332	17.811	15.206	14.349	13.553	14.402	14.31	12.595	12.598	12.572	12.687	13.524	13.066	13.588	13.037
CNAG_04074	100.962	118.788	83.5	71.79	88.346	96.245	106.326	109.123	112.602	123.429	113.735	117.837	121.082	141.797	140.701	114.034	112.272	115.134	115.369	126.724	134.972	132.073	133.859	122.012
CNAG_04076	17.606	10.047	1.806	1.147	1	1	1	3.527	9.17	9.474	4.684	4.294	4.333	3.732	9.831	14.107	21.373	18.411	15.779	14.694	13.152	22.676	34.458	40.849
CNAG_04077	5.491	6.749	2.169	1.39	1.506	3.468	2.23	2.647	2.016	2.126	1.924	2.236	2.068	2.797	2.161	2.019	3.024	3.582	3.178	2.352	3.891	2.639	2.779	3.287
CNAG_04078	239.737	141.341	113.801	127.993	112.293	94.177	97.567	92.507	102.877	134.675	148.688	147.433	131.212	148.843	146.073	150.761	161.588	166.266	166.348	176.785	166.626	164.908	160.852	152.448
CNAG_04079	10.876	73.251	34.807	15.414	26.801	53.52	77.185	70.779	69.943	49.439	26.229	26.395	36.238	44.98	51.358	34.593	34.791	30.499	26.443	31.099	39.749	45.043	42.994	32.418
CNAG_04080	51.334	13.498	3.336	3.428	6.124	11.598	18.334	18.467	16.964	21.569	21.664	20.735	24.257	28.173	25.204	31.885	25.988	27.012	27.817	29.472	30.678	29.488	30.479	28.395
CNAG_04081	37.096	40.125	43.794	40.002	48.404	73.463	80.409	58.697	50.545	52.397	51.166	61.413	58.928	56.534	50.646	50.83	50.737	52.346	57.843	52.839	57.845	50.581	46.967	45.75
CNAG_04082	18.824	65.14	77.837	123.483	185.168	267.323	366.551	373.288	289.904	235.187	182.638	178.004	204.572	236.483	243.679	186.637	170.337	163.274	152.2	164.653	171.343	179.577	183.645	153.98
CNAG_04083	21.728	5.583	1.89	2.101	2.631	3.493	3.671	4.063	6.099	6.209	5.738	7.094	7.207	7.811	7.621	7.429	6.436	7.653	8.584	8.674	8.763	8.793	8.734	8.939
CNAG_04084	1	1	1	1	1	1.237	1	1	1	1	1.198	1	1	1	1	1	1	1	1	1.207	1.18	1.194	1	1
CNAG_04085	1.684	2.754	2.784	3.5	2.448	2.425	1.993	2.045	2.425	2.397	2.108	1.702	1.918	1.78	1.962	1.993	2.145	1.957	1.884	1.942	2.023	2.093	2.095	2.151
CNAG_04086	1.334	1.551	1.167	1.5	1.396	2.326	2.368	3.071	3.824	3.002	1.776	1.773	2.371	2.153	2.483	2.175	3.605	2.655	2.492	2.118	2.392	3.017	3.192	3.38
CNAG_04087	1.441	5.493	6.399	7.133	3.934	3.467	2.783	2.725	4.235	4.42	3.062	2.867	3.517	2.984	3.048	3.113	3.251	3.442	3.323	2.82	2.994	3.14	3.418	3.239
CNAG_04088	1.542	5.557	11.205	14.136	8.71	7.43	4.384	4.21	5.196	7.28	4.985	4.89	5.747	5.192	6.046	6.621	6.068	6.729	5.974	5.123	4.904	5.638	5.371	4.743
CNAG_04089	106.158	88.656	83.865	83.841	105.769	112.885	138.277	113.468	105.773	108.179	101.126	114.9	122.432	131.252	125.727	108.004	102.968	100.406	106.165	110.168	115.124	113.675	105.365	98.24
CNAG_04090	88.885	31.089	8.856	4.461	5.613	10.039	18.581	49.183	56.811	40.382	28.649	25.133	28.582	39.121	44.101	52.238	39.781	35.055	32.791	33.423	39.354	45.941	57.587	52.24
CNAG_04091	3.501	7.905	11.864	10.129	6.164	3.485	3.889	3.563	6.543	6.161	4.669	4.531	4.071	3.886	4.844	6.066	6.368	6.187	6.561	6.014	5.255	5.57	5.844	5.708
CNAG_04092	12.364	4.425	2.765	2.599	2.448	2.844	2.967	2.147	1.867	1.687	1.738	1.814	1.856	2.234	1.83	1.737	1.745	1.865	2.127	1.876	1.97	1.659	2.172	1.646
CNAG_04093	14.081	1.938	1.284	1.184	1.765	1.407	1.455	1.52	1.272	1.448	1.378	1.477	1.476	1.46	1.351	1.337	1.335	1.495	1.264	1.602	1.598	1.669	1.457	1.519
CNAG_04094	17.271	28.388	51.09	51.558	41.419	41.586	47.141	48.559	37.489	30.64	29.91	28.894	25.228	29.338	34.789	36.984	41.499	35.61	34.608	33.37	39.102	35.647	32.264	28.582
CNAG_04095	10.448	17.396	6.636	7.474	9.571	12.986	12.949	10.765	9.061	7.521	5.765	5.837	5.583	5.93	5.947	5.884	5.349	4.833	5.448	6.122	6.222	6.529	6.167	6.118
CNAG_04096	3.281	2.482	1.725	1.282	1.363	1.395	1.146	1.292	1.337	1.653	1.761	1.995	2.107	2.313	2.109	2.012	2.263	2.25	2.569	2.698	2.11	2.592	2.464	2.802
CNAG_04097	8.993	5.999	2.664	2.021	2.922	3.157	4.509	3.558	3.653	4.979	5.898	4.742	5.022	5.166	5.788	5.38	5.936	5.822	5.039	6.24	6.402	7.284	6.194	6.777
CNAG_04098	154.851	69.124	12.362	2.594	2.241	2.222	2.277	2.3	3.229	3.189	3.427	4.016	4.679	4.847	3.91	4.363	3.892	4.164	4.854	5.128	4.848	5.013	5.393	5.309
CNAG_04099	40.729	42.342	32.005	15.865	20.297	22.132	22.123	18.784	23.175	29.604	26.143	34.806	45	51.984	63.22	45.545	53.546	60.224	62.515	63.223	58.851	60.915	69.493	59.304
CNAG_04100	2.174	1.554	1.693	1.99	1.731	1.4	1.447	1.384	1.48	1.455	1.53	1.486	1.621	1.566	1.671	1.604	1.68	1.718	1.892	1.786	1.754	1.636	1.701	1.67
CNAG_04101	141.904	174.397	123.388	70.897	57.023	50.245	57.081	40.798	34.843	31.721	29.893	34.783	36.806	40.126	37.92	36.229	41.893	41.788	40.34	42.715	45.599	42.604	38.295	43.462
CNAG_04102	3.929	6.125	8.851	8.579	4.848	3.935	3.042	3.906	5.522	4.236	3.559	4.592	3.83	3.018	4.143	3.862	5.944	4.978	4.644	4.583	5.559	5.378	5.462	4.748
CNAG_04103	5.519	2.569	1.136	1.167	1.286	1.503	1.69	1.83	1.3	1.357	1.631	1.786	2.033	1.884	1.656	1.739	1.631	1.661	1.928	2.531	1.923	2.276	2.314	2.067
CNAG_04104	24.679	12.598	4.202	2.456	2.215	1.942	3.31	11.935	18.538	15.143	10.916	9.335	9.536	11.533	16.86	15.966	13.734	10.897	8.499	9.732	10.822	14.442	15.462	16.467
CNAG_04105	4723.3	1026.76	23.82	5.421	5.198	3.735	6.976	44.482	130.379	84.993	30.228	22.03	21.19	27.963	55.565	75.201	84.989	58.175	49.235	46.643	58.773	92.642	153.615	168.098
CNAG_04106	43.606	3.926	1.045	1	1.036	1.036	1.139	1.313	3.975	2.972	1.634	1.263	1.658	1.612	3.406	3.97	4.503	3.466	3.376	3.436	4.257	6.339	12.402	11.582
CNAG_04107	2.216	1.81	1.075	1.83	3.859	6.16	6.366	4.877	4.485	4.125	3.306	3.138	3.391	3.538	3.515	4.689	4.365	4.397	3.587	4.027	3.836	4.582	4.771	4.796
CNAG_04108	20.612	1.663	1.964	3.556	3.734	3.778	4.891	5.266	7.359	9.005	9.809	11.189	9.689	9.261	9.338	13.072	11.51	11.686	12.551	12.991	12.975	12.851	13.221	13.473
CNAG_04109	1	1	1	1	1	1	1	1	1.098	1	1	1	1	1	1	1	1.098	1	1	1	1	1	1	1
CNAG_04110	14.641	3.664	4.999	16.836	20.348	14.389	12.393	11.216	10.88	15.369	22.992	18.615	19.366	21.495	18.03	20.739	20.706	22.404	23.924	22.892	21.226	20.464	22.226	19.457
CNAG_04111	23.059	13.034	6.804	15.605	17.835	21.368	26.182	31.876	31.931	34.664	34.478	29.781	33.66	34.507	37.068	44.386	35.924	33.627	35.513	36.098	39.108	40.194	42.854	39.754
CNAG_04112	49.258	6.928	1.226	1.208	1.223	1.135	1.173	1.476	2.287	2.263	2.314	2.504	3.989	3.627	4.688	5.899	5.93	5.711	6.006	6.297	6.756	7.1	7.807	6.939
CNAG_04113	23.853	19.929	14.121	14.182	14.462	19.645	25.672	36.793	32.517	25.78	21.842	22.322	23.126	26.392	28.3	27.497	22.297	21.534	22.848	24.2	24.423	25.221	25.845	23.895
CNAG_04114	182.05	438.64	822.971	1044.7	2541.41	2406.81	2498.7	2687.21	3242.42	2496.58	1489.46	1480.26	1969.95	1858.71	1862.42	1163.49	1944.24	1872.7	1587.24	1572.53	1566.46	1564.25	1564.39	1437.31
CNAG_04115	8.538	16.244	7.812	9.828	13.013	21.757	21.235	18.305	15.57	13.074	11.834	11.789	11.983	11.609	11.804	11.006	10.15	10.019	8.74	9.888	10.672	11.159	10.534	10.348
CNAG_04116	3.408	2.071	2.477	1.779	1.537	1.406	1.644	1.619	1.355	1.154	1.339	1.333	1.227	1.28	1.355	1.324	1.49	1.162	1.28	1.359	1.455	1.447	1.262	1.119
CNAG_04117	3.875	1.95	1.856	2.908	4.246	4.423	4.753	5.029	4.588	4.472	4.568	5.818	5.476	5.139	5.219	5.478	5.321	5.608	5.482	5.354	5.858	5.804	5.234	6.272
CNAG_04118	8.162	9.306	7.375	8.685	9.517	13.992	16.876	17.373	16.747	15.431	11.689	11.759	12.553	13.507	12.845	13.154	10.979	11.061	12.222	11.624	11.269	10.939	12.521	11.354
CNAG_04119	16.642	26.036	31.909	26.286	17.829	24.455	26.093	21.036	19.075	19.004	18.468	16.424	17.096	17.763	16.923	16.271	14.996	14.578	15.217	16.129	14.815	15.583	15.989	15.951
CNAG_04120	5.474	2.481	2.297	5.286	6.152	6.724	7.206	9.305	8.738	8.457	8.916	7.395	8.413	7.995	9.361	8.752	9.076	9.087	8.164	8.271	8.641	9.055	10.007	9.622
CNAG_04121	151.107	145.821	135.419	154.735	138.157	149.9	138.994	171.273	153.175	152.029	145.599	137.426	117.842	116.147	122.892	136.336	99.713	110.926	106.761	98.782	115.15	107.42	110.034	112.396
CNAG_04122	7.864	4.512	3.299	18.963	19.911	12.734	7.911	6.663	6.887	9.488	13.666	15.278	16.077	14.587	13.63	13.091	14.218	15.368	14.109	14.442	14.445	14.095	12.997	14.066
CNAG_04124	5.259	7.101	9.602	6.676	3.614	4.275	4.214	3.72	3.988	3.107	3.064	2.799	2.933	2.919	2.994	3.582	3.502	3.234	2.973	2.824	3.105	3.287	2.982	2.666
CNAG_04126	1	1.028	1	1	1	1	1	1.051	1	1.022	1	1	1.019	1	1.073	1.019	1	1	1	1	1	1	1.021	1
CNAG_04127	7.326	7.048	5.304	10.664	10.824	13.514	14.208	14.75	14.473	15.006	13.546	14.38	14.999	13.069	14.101	13.221	14.543	15.101	14.566	14.706	14.352	13.584	15.139	15.45
CNAG_04128	16.244	36.657	29.038	21.852	17.008	20.795	24.887	23.469	15.026	17.455	21.472	19.536	18.501	17.892	18.3	19.964	16.922	17.47	15.231	17.132	17.666	17.976	18.795	16.929
CNAG_04129	6.043	4.237	3.83	4.163	3.135	2.558	2.704	2.967	3.281	2.822	2.796	2.564	2.203	2.274	3.351	3.698	3.374	3.53	2.873	3.141	3.333	3.397	2.877	3.78
CNAG_04130	24.591	56.203	60.306	59.846	75.971	97.779	125.634	108.857	90.608	76.257	60.716	63.422	63.762	71.716	63.622	46.117	43.704	41.86	40.745	44.643	46.486	46.768	41.248	39.851
CNAG_04131	71.682	25.113	14.19	15.247	18.672	29.546	32.424	35.792	32.888	33.257	33.151	34.161	34.106	36.002	33.293	36.544	26.917	28.139	31.272	32.802	32.051	30.835	33.657	32.65
CNAG_04132	44.249	28.381	22.569	36.997	37.896	37.192	42.104	46.278	38.198	35.357	39.594	35.991	41.953	40.744	38.379	43.438	35.225	36.157	36.868	36.084	39.188	38.01	38.156	38.583
CNAG_04133	7.657	4.467	2.966	4.577	7.35	9.775	7.645	6.946	6.029	6.077	5.51	5.199	5.762	6.761	6.262	6.895	6.322	5.755	6.073	6.334	6.953	7.432	6.956	7.234
CNAG_04136	15.232	57.707	123.631	128.372	110.907	103.99	108.413	76.893	40.561	44.493	56.438	59.569	51.297	55.444	45.349	40.752	38.728	40.499	41.797	42.728	39.244	36.954	34.448	31.387
CNAG_04137	4.402	3.895	2.828	5.597	6.719	7.075	6.372	6.981	7.09	7.054	6.848	7.003	6.479	6.488	6.611	6.313	6.649	6.947	6.725	6.631	6.441	6.356	7.338	6.472
CNAG_04138	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.193	1	1	1	1	1	1	1	1.27
CNAG_04139	2.555	1	1.088	1.404	1.905	1.211	1.473	1.203	1.582	1.29	1.293	1.561	1.735	1.712	1.767	2.239	1.773	2.16	1.988	1.993	2.358	2.061	2.415	1.808
CNAG_04140	1	1	1.614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CNAG_04141	109.473	76.408	51.307	73.172	81.565	77.301	79.658	75.568	39.618	30.902	40.603	47.285	43.016	44.675	38.662	36.494	30.111	31.424	34.783	38.063	34.231	33.203	31.368	31.298
CNAG_04142	535.47	43.81	8.839	10.505	32.18	18.467	32.498	25.144	6.702	5.722	9.185	9.507	6.617	7.474	7.314	5.877	5.888	6.888	6.225	6.031	5.085	4.959	4.968	5.851
CNAG_04143	1.143	1.241	1.097	1.087	1.153	1.077	1.219	1.149	1.142	1.192	1	1	1.158	1.064	1.07	1.053	1.212	1	1	1.067	1.177	1	1	1
CNAG_04146	19.323	59.453	72.423	53.144	42.635	49.833	50.285	38.512	29.013	28.194	31.74	34.053	30.383	32.054	28.983	32.457	25.997	25.449	28.537	31.519	32.17	29.404	30.207	29.55
CNAG_04147	39.152	221.568	189.362	113.84	100.222	148.523	161.088	118.693	71.341	60.17	61.968	61.863	61.832	65.997	58.409	59.365	46.399	47.071	47.817	55.107	56.218	52.556	48.226	42.746
CNAG_04148	11.521	41.21	82.952	151.7	134.139	126.227	109.053	40.502	16.73	28.405	54.07	61.282	57.868	59.864	40.934	36.694	35.697	41.529	47.874	50.701	45.233	39.553	36.24	36.837
CNAG_04149	19.066	36.285	35.952	50.49	49.112	52.55	55.653	49.215	46.482	50.212	55.045	52.92	43.944	47.696	44.586	39.862	35.907	36.563	37.396	38.209	36.79	35.631	38.323	34.843
CNAG_04150	9.822	5.51	5.536	22.05	15.885	11.589	10.897	15.894	16.693	16.708	18.452	16.58	14.756	16.162	16.431	17.804	16.449	18.077	15.707	16.315	17.01	15.917	17.068	17.105
CNAG_04151	58.909	17.111	3.798	6.427	9.767	13.007	15.719	16.52	20.061	20.4	21.948	23.46	23.601	24.474	23.631	26.269	22.695	22.223	24.401	25.785	26.964	26.197	29.834	28.384
CNAG_04152	26.639	10.243	3.848	6.55	10.236	9.941	10.004	8.723	11.563	15.284	18.786	20.398	23.174	24.208	22.999	23.269	24.371	24.021	26.897	27.719	26.369	25.869	24.79	26.649
CNAG_04153	4.031	30.905	61.236	56.755	26.66	16.907	13.475	12.592	16.72	20.293	23.428	20.457	17.055	14.573	15.4	21.458	22.3	22.849	18.697	16.744	17.549	16.07	20.938	21.555
CNAG_04154	1.821	1.587	1	1.185	1	1.161	1	1	1	1.2	1	1.176	1.056	1.068	1.22	1.285	1.222	1.28	1	1.143	1.125	1	1.438	1.155
CNAG_04155	432.788	233.279	223.03	223.629	218.127	219.059	219.896	271.549	186.95	173.503	221.121	228.022	259.927	235.392	252.805	270.329	204.539	212.639	202.585	205.924	227.154	209.251	221.675	230.961
CNAG_04156	214.15	193.24	296.985	224.062	212.601	229.615	262.419	232.208	179.598	196.863	210.072	228.188	206.04	220.078	200.187	181.059	199.945	198.372	204.032	204.868	192.22	191.675	169.728	169.461
CNAG_04157	3.124	6.8	29.201	69.829	34.481	16.244	10.544	7.258	9.817	22.794	36.16	28.415	20.937	15.36	14.552	20.591	24.962	27.591	23.635	17.876	15.568	15.868	19.002	24.455
CNAG_04158	25.505	31.921	33.134	25.66	18.731	20.523	23.752	19.453	21.41	23.895	28.266	28.837	22.849	25.864	20.456	22.754	19.905	19.92	22.28	21.568	20.247	20.409	21.123	21.315
CNAG_04159	40.973	46.563	29.26	25.727	25.3	31.178	30.632	34.494	31.825	32.329	35.791	33.324	29.244	29.408	28.331	34.156	30.207	30.426	27.584	30.045	31.213	31.064	31.676	33.365
CNAG_04160	3.844	4.135	5.453	3.644	2.662	2.467	2.526	2.607	2.47	2.551	2.193	1.949	2.028	2.14	2.227	2.01	2.241	2.782	2.526	2.591	2.362	1.929	2.204	1.937
CNAG_04161	15.53	10.129	17.203	21.664	13.583	12.139	10.862	10.133	11.945	13.885	18.621	16.707	14.027	13.172	12.125	14.991	15.438	15.265	14.661	15.022	13.416	12.212	12.891	15.164
CNAG_04162	23.693	27.025	25.91	26.576	26.435	30.681	36.881	32.952	24.812	23.171	22.646	24.367	23.223	24.229	25.129	23.646	20.802	20.871	21.696	21.207	23.004	22.032	22.805	21.532
CNAG_04163	47.842	2.195	1.023	1.042	1.036	1.091	1.315	4.276	10.338	6.333	3.366	2.943	2.783	4.023	8.224	13.193	9.751	7.11	7.591	7.428	10.152	16.118	26.082	24.685
CNAG_04164	9.941	8.03	5.823	10.408	11.498	9.569	10.973	12.273	12.304	11.694	11.636	12.47	12.003	11.793	11.689	12.829	12.849	12.889	12.602	12.787	12.552	12.817	13.791	12.872
CNAG_04165	4.427	5.261	3.488	6.681	6.532	8.561	6.178	8.605	8.38	6.669	6.139	6.079	6.328	5.282	7.012	5.753	6.474	6.522	5.831	7.293	6.904	6.062	6.269	6.714
CNAG_04166	25.882	13.407	9.181	12.966	18.551	23.445	28.929	32.836	31.471	26.93	25.626	22.084	33.194	30.127	35.444	30.802	29.766	30.191	25.926	28.601	29.603	32.089	29.964	31.989
CNAG_04167	10.789	4.865	2.523	4.581	9.107	3.885	5.134	23.607	31.036	26.243	21.649	19.506	17.428	20.167	25.6	29.726	28.349	25.342	24.651	22.91	25.682	29.821	30.924	31.871
CNAG_04168	255.357	153.335	210.679	157.205	121.044	30.24	28.877	76.202	441.248	811.115	478.95	240.751	156.142	147.87	226.889	274.475	465.538	353.704	214.909	147.292	152.745	199.314	301.947	348.571
CNAG_04169	6.348	30.542	52.204	25.69	20.663	50.761	86.559	84.71	61.368	45.583	30.346	23.3	26.438	33.147	39.45	47.217	32.704	27.134	22.62	25.047	31.871	36.748	36.71	30.222
CNAG_04170	3.61	24.325	10.48	2.689	4.22	15.204	26.018	34.272	32.701	19.495	11.061	9.744	13.025	16.258	21.971	17.36	14.31	10.692	8.874	11.339	15.724	18.504	18.314	16.177
CNAG_04171	22.958	43.301	56.248	88.595	90.168	71.93	78.73	76.762	66.837	74.963	68.897	61.864	70.703	74.515	66.408	64.872	71.74	81.386	82.213	74.703	70.532	75.103	75.349	70.819
CNAG_04172	5.691	3.017	2.45	6.041	5.86	6.262	5.632	6.658	6.614	6.363	6.91	7.057	6.898	6.348	6.962	6.725	6.857	6.569	6.242	6.599	6.929	6.469	7.54	7.677
CNAG_04173	22.031	7.036	2.137	5.512	9.172	12.525	15.022	15.746	18.774	23.081	22.782	20.786	23.708	24.334	26.76	24.556	22.794	24.113	23.437	22.562	23.592	23.675	26.201	24.156
CNAG_04174	7.046	5.18	4.151	5.332	4.952	5.894	5.965	4.991	4.568	4.52	5.309	5.424	5.359	4.975	4.442	5.041	4.634	4.43	4.403	4.579	4.935	5.059	4.563	4.821
CNAG_04175	5.634	27.649	11.222	16.117	19.927	32.607	34.925	33.972	25.032	22.435	17.555	15.266	17.083	17.842	18.16	16.454	15.081	14.496	13.471	14.299	14.35	14.38	13.884	13.441
CNAG_04176	40.924	24.924	13.813	13.427	17.907	26.684	31.985	32.1	29.417	24.331	23.656	23.55	22.322	23.955	24.312	25.392	18.828	19.816	22.548	23.682	23.656	23.388	25.985	25.113
CNAG_04177	14.472	14.076	11.89	14.683	12.078	13.83	11.947	16.068	14.991	16.105	16.256	15.007	16.124	14.795	14.318	17.135	16.185	15.692	13.802	14.073	15.628	16.052	16.178	16.651
CNAG_04178	13.479	14.884	9.366	15.095	16.264	16.333	15.05	15.404	13.004	13.013	13.139	11.646	10.067	9.106	8.641	9.262	10.038	9.946	9.2	7.959	8.702	8.366	9.041	9.4
CNAG_04179	154.938	231.196	439.037	443.241	508.232	571.546	680.415	708.081	558.122	482.481	435.723	408.641	423.585	470.163	467.383	391.885	384.432	353.301	355.549	366.024	349.425	360.018	353.415	319.604
CNAG_04180	149.553	295.709	610.54	338.418	247.335	252.739	294.199	313.167	283.242	285.372	289.034	281.342	264.356	262.854	274.741	261.877	237.09	238.977	256.245	257.276	235.551	222.494	220.502	227.671
CNAG_04181	16.158	26.969	11.011	15.136	15.079	25.513	29.52	25.77	18.73	18.874	21.282	17.715	18.801	18.241	22.912	22.046	20.291	19.786	16.467	19.381	17.961	21.741	18.05	19.946
CNAG_04182	66.402	164.753	216.223	208.041	251.047	305.914	344.183	295.115	260.858	260.559	265.624	272.113	241.662	253.874	242.433	208.976	200.593	201.963	184.573	187.488	187.029	178.899	168.288	164.135
CNAG_04183	52.157	45.513	36.274	271.55	820.986	1482.87	1683.52	908.551	262.121	133.541	193.239	449.252	596.667	749.59	541.325	350.41	311.416	382.667	525.126	665.47	711.602	622.441	512.474	423.305
CNAG_04184	6.949	7.06	4.749	5.995	6.751	7.279	5.015	6.234	6.876	7.556	7.46	7.375	6.831	7.254	6.168	6.665	5.604	5.419	5.52	5.633	5.627	4.93	6.083	5.481
CNAG_04185	8.866	1.52	1.188	1.116	1.099	1.05	1.192	1.289	1.416	1.662	1.376	1.51	1.315	1.847	1.821	1.849	2.06	1.524	1.623	1.576	1.97	2.138	2.942	2.486
CNAG_04186	111.557	62.451	8.513	2.349	2.506	2.587	4.055	3.732	2.779	6.077	9.127	12.388	13.962	15.062	14.886	18.977	15.502	20.262	19.85	21.319	21.823	21.278	22.241	22.442
CNAG_04187	19.776	34.613	19.998	12.028	14.317	24.141	27.959	23.977	18.371	19.217	19.22	19.605	24.321	27.469	27.006	24.767	20.736	21.046	22.341	24.923	25.701	27.732	27.764	23.919
CNAG_04188	137.198	53.929	25.084	16.341	17.029	14.554	15.982	14.68	16.075	16.204	17.994	19.993	19.928	20.315	21.953	25.651	25.913	27.401	28.485	31.006	27.541	28.817	30.412	31.508
CNAG_04189	163.519	163.95	84.545	55.595	87.506	132.973	179.72	223.539	245.719	258.015	218.116	239.806	280.095	302.937	328.032	252.752	247.288	231.305	230.187	240.254	241.705	248.825	266.164	241.364
CNAG_04190	16.203	41.811	28.781	35.315	29.765	39.209	56.739	76.513	65.553	54.757	46.469	35.733	44.282	49.824	52.46	56.175	41.104	40.541	39.402	40.12	44.015	47.051	53.465	46.81
CNAG_04191	16.83	12.957	12.534	15.706	16.684	18.64	17.745	18.984	18.838	21.132	21.359	22.316	23.284	22.937	21.527	23.269	17.824	18.246	19.981	22.033	21.026	20.867	21.218	19.142
CNAG_04192	50.08	126.258	157.525	97.944	114.512	186.52	309.184	265.795	165.563	122.051	87.314	89.645	102.241	125.466	121.865	84.174	79.941	71.682	79.227	90.242	94.277	94.956	91.887	78.833
CNAG_04193	20.889	22.98	42.947	57.522	48.337	39.662	40.462	42.001	36.114	42.605	59.56	66.633	61.68	57.938	52.63	63.715	55.874	58.133	62.59	61.718	66.374	61.909	56.352	50.122
CNAG_04194	157.467	99.55	95.882	120.93	166.998	155.724	150.931	140.609	130.701	170.81	192.163	228.71	238.53	252.061	234.32	198.874	213.675	228.261	210.848	217.912	218.433	208.602	193.248	196.298
CNAG_04195	67.514	40.45	9.491	2.969	1.774	1.536	1.561	2.313	4.282	9.455	14.058	16.696	12.551	12.298	12.32	15.644	18.045	19.574	19.162	16.228	14.072	16.016	19.037	21.802
CNAG_04196	243.395	106.075	17.862	24.405	40.386	38.501	40.609	52.847	72.105	92.109	128.577	151.004	132.07	143.172	140.034	165.045	160.633	176.279	177.245	187.434	184.875	178.695	181.036	193.002
CNAG_04197	13.254	1.811	1.036	1.691	4.231	4.429	4.936	7.257	10.89	10.41	10.558	10.99	12.102	12.073	11.448	10.471	11.524	11.556	11.864	12.015	12.003	11.712	13.827	12.722
CNAG_04198	4.904	4.6	3.071	9.089	9.904	11.934	11.134	16.048	15.793	15.458	13.564	13.802	12.984	15.124	14.731	14.15	11.418	11.53	12.287	13.055	13.493	13.175	14.427	12.349
CNAG_04199	11.227	5.295	8.605	8.94	5.953	4.624	4.697	6.018	6.559	7.113	7.08	7.044	6.137	5.358	6.476	7.334	6.637	6.382	6.314	6.347	6.683	6.705	7.004	7.003
CNAG_04200	12.619	1.527	1.128	1.044	1.215	1.266	1.462	2.471	4.04	3.603	3.63	3.756	3.478	3.823	4.119	4.985	4.296	5.015	4.543	4.148	4.631	5.239	6.277	5.998
CNAG_04201	2.101	1.208	1.152	1.14	1.1	1.14	1.192	1.289	1.279	1.299	1.335	1.263	1.338	1.358	1.513	1.356	1.52	1.546	1.536	1.535	1.61	1.544	1.609	1.557
CNAG_04202	8.995	3.51	2.061	3.851	4.964	5.959	5.646	6.264	7.401	7.245	9.202	9.174	8.176	8.072	7.357	8.846	8.651	8.085	8.6	9.209	8.248	8.629	8.859	8.518
CNAG_04203	23.493	31.959	63.302	70.431	54.599	52.248	53.011	49.169	42.909	57.533	74.937	77.319	66.838	71.632	66.597	72.356	66.013	70.578	65.824	68.491	67.797	66.274	64.309	61.078
