GENE_ID	GSM77298_T1	GSM77299_T2	GSM77300_T3	GSM77301_T4	GSM77302_T5	GSM77303_T6	GSM77304_T7	GSM77305_T8	GSM77306_T9	GSM77307_T10	GSM77308_T11	GSM77309_T12	GSM77310_T13	GSM77311_T14	GSM77312_T15	GSM77313_T16	GSM77314_T17	GSM77315_T18	GSM77316_T19	GSM77317_T20	GSM77318_T21	GSM77319_T22	GSM77320_T23	GSM77321_T24	GSM77322_T25	GSM77323_T26	GSM77324_T27	GSM77325_T28	GSM77326_T29	GSM77327_T30	GSM77328_T31	GSM77329_T32	GSM77330_T33	GSM77331_T34	GSM77332_T35	GSM77333_T36
YHR076W|PTC7	3.259	1.938	1.434	1.505	1.591	1.71	1.553	1.974	1.559	2.626	4.285	2.803	2.808	2.099	1.866	1.66	1.921	1.715	1.611	1.458	1.686	2.698	3.29	1.728	4.106	2.645	0.782	1.603	1.441	1.508	1.53	1.939	2.114	2.415	2.799	2.457
YDL222C|FMP45	1.344	15.616	12.305	24.38	34.004	31.508	32.104	25.262	2.619	1.36	1.411	1.304	2.916	12.749	17.123	29.735	20.555	21.608	21.777	6.165	1.536	2.003	1.5	1.246	1.734	9.351	17.219	18.959	22.107	22.829	26.553	8.954	1.527	2.303	1.313	0.977
YIR024C|NA	3.224	2.044	0.721	1.196	1.67	1.33	1.258	1.431	1.045	3.164	3.68	2.525	2.388	1.951	1.44	1.308	2.097	1.077	1.48	1.183	1.758	2.398	2.274	1.995	4.255	1.396	0.836	1.547	1.523	1.668	1.98	1.046	2.054	2.656	2.398	2.342
YML042W|CAT2	17.395	31.324	25.229	15.663	12.47	11.969	8.883	8.362	1.274	0.759	1.914	1.579	17.119	31.659	19.161	15.514	12.731	10.279	9.622	4.13	0.367	1.406	1.69	1.925	23.906	33.592	22.396	12.051	11.462	9.919	9.305	2.434	0.431	1.219	1.972	2.693
YER024W|YAT2	20.33	29.257	16.566	18.031	18.716	15.111	11.612	7.825	2.977	6.187	8.158	8.753	22.977	31.824	28.044	19.459	15.114	13.456	7.588	3.459	6.481	7.491	8.292	7.782	17.247	30.275	22.607	17.003	17.285	13.659	9.696	3.651	5.503	7.612	7.376	7.91
YAR035W|YAT1	21.023	32.778	33.899	21.988	21.609	18.154	15.46	8.134	2.809	5.996	9.202	6.743	28.925	32.831	28.617	18.719	17.433	13.318	10.941	4.476	5.505	7.517	7.505	6.577	23.582	35.512	37.777	14.256	17.533	14.598	12.043	4.01	7.741	6.921	6.71	7.01
YDR384C|ATO3	37.385	50.765	49.638	44.912	49.477	44.777	41.678	36.308	15.547	3.636	4.736	4.285	36.094	49.417	45.834	48.471	50.02	35.063	36.178	17.332	6.541	3.144	4.824	5.504	44.961	52.428	52.552	38.918	36.894	37.77	37.022	19.744	4.858	3.452	4.157	6.383
YNR002C|ATO2	30.615	47.881	53.772	48.156	45.458	40.258	40.91	32.783	12.12	13.2	22.868	24.102	50.759	54.55	45.119	38.084	34.893	29.635	29.261	19.77	21.297	19.555	27.133	25.03	46.9	39.001	49.774	29.813	30.361	30.905	28.984	12.342	24.566	19	26.408	31.335
YGL107C|RMD9	8.758	3.613	2.823	2.768	2.842	2.406	2.323	1.936	3.559	8.043	9.478	7	9.435	4.064	3.156	3.136	1.992	2.374	1.778	2.603	4.305	6.526	6.557	6.501	10.687	6.086	2.385	1.955	2.449	2.341	2.714	2.769	5.436	5.528	6.442	7.463
YGL104C|VPS73	0.847	0.711	0.549	0.789	0.733	0.974	0.787	0.747	0.159	0.496	0.587	0.32	0.651	0.719	0.835	0.832	0.658	0.824	0.802	0.461	0.218	0.589	0.562	0.247	0.617	0.889	0.62	0.701	0.76	0.706	0.785	0.299	0.444	0.513	0.389	0.313
YKL055C|OAR1	0.578	0.39	0.528	0.593	0.791	0.564	0.801	0.773	0.626	0.279	0.379	0.326	0.442	0.464	0.57	0.598	0.634	0.554	0.69	1.206	0.349	0.315	0.309	0.349	0.587	0.575	0.663	0.497	0.666	0.78	0.755	0.967	0.292	0.303	0.443	0.461
YLL060C|GTT2	1.255	1.25	1.785	1.841	1.954	1.712	2.475	2.043	1.334	1.186	1.669	1.128	1.254	1.434	1.582	1.606	2.231	2.027	2.187	2.219	1.609	1.601	1.49	1.391	1.451	2.038	1.844	1.475	2.136	2.162	2.671	1.85	1.39	1.55	1.498	1.324
YDR513W|GRX2	17.445	22.472	19.737	18.71	19.256	18.819	17.596	17.188	4.826	15.857	15.507	10.584	14.375	21.777	21.726	20.584	22.546	19.394	17.429	12.185	12.978	12.258	10.249	10.63	18.591	20.85	23.795	21.068	19.565	20.442	18.387	9.241	14.808	10.622	9.843	11.551
YIR038C|GTT1	9.286	13.59	16.857	16.118	19.556	19.496	19.668	17.66	8.362	7.332	9.089	4.721	9.197	15.012	15.939	19.549	24.348	18.049	16.868	12.974	4.949	7.326	6.814	4.225	12.144	19.982	10.312	13.387	16.389	15.814	21.9	8.491	5.712	6.252	5.028	4.833
YDR268W|MSW1	1.869	1.295	0.512	0.423	0.465	0.395	0.463	0.46	0.414	1.274	0.885	1.424	1.938	0.815	0.556	0.416	0.192	0.283	0.333	0.403	1.23	1.473	1.504	1.837	1.195	0.716	0.346	0.412	0.406	0.294	0.391	0.44	1.232	1.648	1.417	1.491
YBL057C|PTH2	2.198	1.83	1.902	1.866	1.586	1.907	2.229	1.903	3.012	2.868	2.537	2.373	2.525	1.837	1.889	1.861	1.958	1.663	1.837	2.614	4.011	2.488	2.303	2.194	2.288	2.205	2.4	1.669	1.675	1.884	2.395	2.299	2.708	2.156	2.445	2.563
YLR163C|MAS1	6.613	4.399	2.679	2.826	2.44	2.808	2.759	3.395	2.408	4.518	6.024	4.733	7.134	3.2	2.607	3.217	3.34	2.287	2.632	2.352	5.43	5.117	5.19	5.532	6.828	3.032	2.629	1.761	2.55	2.38	1.319	2.471	4.684	5.315	5.83	5.516
YHR024C|MAS2	2.005	1.014	0.472	0.46	0.752	0.485	0.601	0.497	1.177	1.668	2.441	1.89	1.168	0.808	0.599	0.571	0.423	0.407	0.774	0.862	1.815	1.872	1.805	2.47	1.67	0.948	0.431	0.631	0.6	0.352	0.734	0.397	1.236	2.252	1.981	1.366
YNL066W|SUN4	0.389	1.709	15.788	17.462	10.431	8.588	5.343	2.391	6.334	0.525	0.647	0.622	0.572	3.241	17.135	13.621	11.255	6.17	3.546	4.645	1.451	0.521	0.782	0.655	0.591	8.174	21.796	10.025	8.698	6.157	3.744	8.862	1.287	0.627	0.634	0.701
YKR042W|UTH1	36.632	48.673	46.403	42.449	35.521	30.764	30.892	30.695	64.038	31.8	25.167	29.773	36.321	44.864	37.298	26.144	27.754	22.745	24.416	40.284	47.351	26.378	32.896	32.825	42.872	28.908	38.55	26.727	25.805	25.783	30.637	51.758	39.874	24.529	27.086	30.443
YBL030C|PET9	38.701	36.817	34.478	29.047	20.999	21.904	21.165	23.463	28.72	36.019	44.647	31.392	37.638	34.616	28.623	26.517	27.185	17.298	19.518	20.498	36.578	28.793	32.152	31.861	45.614	37.444	28.129	22.975	17.965	18.468	20.24	23.03	32.157	28.364	30.572	32.685
YBR085W|AAC3	0.148	0.109	0.205	0.073	0.034	0.016	0.033	0.088	0.312	0.154	0.146	0.258	0.157	0.11	0.077	0.037	0.145	0.013	0.033	0.652	0.159	0.129	0.292	0.147	0.12	0.143	0.163	0.127	0.052	0.044	0.086	0.827	0.212	0.201	0.199	0.199
YMR056C|AAC1	8.236	9.445	8.143	7.6	6.016	5.162	4.755	4.72	4.191	6.24	4.653	6.71	7.798	9.385	7.591	6.921	5.739	5.421	4.783	4.929	8.44	7.094	7.036	7.033	9.763	12.556	9.064	5.08	5.559	4.771	4.926	5.329	7.368	5.754	7.061	7.045
YDR305C|HNT2	1.754	1.827	1.686	1.836	1.527	1.59	1.398	1.331	1.117	1.689	1.473	1.285	1.815	2.272	1.846	1.806	1.182	1.61	1.097	1.199	1.509	1.399	1.242	1.566	2.141	2.096	1.972	1.619	1.6	1.586	0.992	1.002	1.454	1.36	1.32	1.577
YML060W|OGG1	0.529	0.045	0.171	0.204	0.241	0.325	0.428	0.694	2.39	1.277	1.064	0.979	0.352	0.048	0.202	0.175	0.273	0.209	0.419	1.798	0.965	1.326	1.1	1.257	0.227	0.154	0.146	0.237	0.262	0.261	0.318	2.597	1.064	1.276	1.138	0.782
YLR218C|NA	4.916	3.124	2.286	1.929	1.721	1.33	1.433	1.253	0.242	2.14	2.583	2.828	4.14	3.223	1.852	1.834	1.924	1.436	1.278	0.471	1.864	2.327	2.116	2.87	4.314	3.782	2.6	1.688	1.803	1.765	1.523	0.234	1.936	2.044	1.948	2.591
YEL059C-A|SOM1	2.236	2.869	3.455	3.69	3.77	3.663	3.256	3.171	2.547	2.406	1.769	2.072	2.458	2.675	4.12	3.693	3.254	3.812	2.788	2.877	2.453	2.134	2.402	2.07	1.783	2.996	2.928	2.878	3.147	3.047	3.24	2.958	2.563	1.778	1.962	2.073
YLR239C|LIP2	4.225	3.108	2.24	1.853	1.52	1.41	1.651	1.419	0.809	2.944	3.203	2.975	4.032	2.489	1.641	1.019	1.314	1.42	1.498	1.421	2.497	3.45	3.362	3.505	4.073	2.802	1.979	0.988	1.185	1.297	1.668	1.009	2.163	3.136	3.262	3.545
YOL098C|NA	3.228	4.069	4.586	5.084	4.314	4.796	5.013	5.153	6.749	5.377	4.258	4.224	4.785	3.938	4.482	5.365	4.526	4.139	4.228	6.066	5.937	5.555	5.192	5.34	3.7	4.34	4.877	3.451	3.854	4.14	4.252	6.805	6.041	4.627	4.645	4.348
YPL208W|RKM1	1.094	0.785	0.81	0.703	0.624	0.788	0.952	0.91	0.78	1.611	1.543	1.118	1.184	0.719	0.739	0.645	1.124	0.697	0.729	0.86	1.101	1.141	1.121	0.763	0.878	0.998	0.597	0.633	0.836	0.775	0.782	0.756	1.136	1.201	1.027	0.698
YCR099C|NA	0.288	0.193	0.205	0.225	0.29	0.306	0.211	0.209	0.1	0.109	0.15	0.053	0.232	0.194	0.155	0.184	0.301	0.143	0.238	0.156	0.005	0.129	0.086	0.17	0.284	0.318	0.221	0.237	0.181	0.209	0.216	0.116	0.091	0.105	0.115	0.113
YBL059W|NA	1.889	1.264	1.154	1.137	1.032	0.984	0.95	0.999	0.829	1.799	2.269	2.551	2.755	1.278	1.328	1.089	1.106	0.929	1.07	1.019	2.119	2.352	2.204	2.592	1.916	1.452	1.303	1.017	1.05	0.963	1.254	1.02	2.306	2.142	2.095	2.541
YGR049W|SCM4	2.296	3.235	2.931	2.522	2.804	3.183	3.639	3.383	2.516	2.306	2.775	1.866	2.158	3.198	3.405	2.614	3.039	2.455	3.053	3.565	3.829	2.025	2.251	2.419	2.861	3.334	2.29	2.04	2.333	2.371	3.859	3.543	2.722	1.675	1.717	1.834
YDL059C|RAD59	1.648	1.134	1.268	1.737	1.184	1.247	1.222	1.311	2.13	2.058	2.559	2.382	2.307	1.242	1.244	1.371	0.817	1.268	1.519	1.821	3.206	2.337	2.075	1.902	1.685	1.079	1.788	1.36	1.035	1.192	0.804	2.247	3.443	2.468	2.347	2.246
YLR036C|NA	0.432	0.508	0.614	0.423	0.432	0.216	0.311	0.232	0.327	0.3	0.477	0.404	0.428	0.418	0.451	0.33	0.598	0.357	0.32	0.143	0.416	0.31	0.349	0.378	0.479	0.576	0.518	0.457	0.415	0.424	0.304	0.112	0.341	0.363	0.424	0.433
YKR065C|PAM17	8.607	7.342	4.834	5.063	2.291	4.056	4.069	3.556	2.351	4.641	6.428	5.535	7.955	6.539	2.103	5.135	5.643	2.991	3.044	2.761	5.918	5.462	3.751	5.966	5.231	6.026	5.42	2.899	3.653	3.397	1.847	1.451	5.646	5.48	5.69	5.963
YKL087C|CYT2	10.115	6.472	2.574	1.775	1.663	1.788	1.715	1.952	2.12	5.214	11.326	5.79	9.873	4.267	3.163	2.6	2.619	2.363	1.75	1.099	6.921	6.33	5.947	6.605	7.471	5.056	3.416	1.747	1.809	1.879	1.008	1.014	6.152	5.645	6.338	7.239
YLR285W|NNT1	2.707	1.817	1.461	1.647	1.404	1.366	1.441	2.414	4.117	2.107	2.018	2.282	2.513	1.931	1.307	1.037	1.177	1.141	1.723	3.188	1.185	2.274	1.901	2.627	2.908	1.612	1.518	1.331	1.523	1.494	1.387	4.304	1.053	1.934	2.012	1.966
YOR241W|MET7	4.115	3.289	3.779	3.535	3.155	3.087	3.673	4.421	6.822	4.769	5.225	4.851	3.555	3.358	3.502	4.091	4.333	3.073	3.62	5.63	5.245	4.14	4.982	4.298	2.961	3.728	4.02	2.995	3.577	3.473	4.645	5.816	4.296	3.781	4.482	3.732
YGR171C|MSM1	2.474	1.558	1.024	0.829	0.966	1.061	0.821	0.888	0.499	1.954	2.653	2.076	2.183	1.366	1.402	0.822	0.968	1.126	0.964	0.587	0.699	2.095	2.422	1.62	3.093	1.922	0.947	1.195	1.279	1.172	1.021	0.649	1.682	2.068	1.991	2.287
YKL148C|SDH1	17.781	19.072	12.815	13.769	14.4	9.442	9.085	6.285	2.972	13.086	15.986	15.56	20.527	19.466	11.264	11.427	9.113	7.594	6.021	4.715	21.351	15.11	19.671	17.963	18.44	16.896	11.942	7.562	7.568	6.165	6.504	4.581	21.622	13.722	10.944	15.221
YOR142W|LSC1	29.048	37.435	34.261	30.289	23.641	22.114	20.062	18.49	7.004	17.932	19.21	18.315	25.974	37.014	28.448	28.854	28.457	17.801	17.898	11.388	20.034	14.003	18.77	16.275	19.752	44.298	32.345	21.354	19.639	18.355	20.307	12.618	18.486	13.924	17.952	15.664
YKL141W|SDH3	37.394	42.095	42.133	32.223	29.466	24.934	18.814	21.982	8.431	37.392	44.629	33.694	42.94	45.435	38.374	31.872	29.522	22.588	16.88	16.279	44.291	29.771	32.76	26.266	63.341	52.568	42.857	25.564	25.413	24.185	17.225	12.136	33.842	26.939	33.518	36.728
YLL041C|SDH2	44.352	39.691	41.934	38.37	36.758	35.235	36.568	32.178	11.223	37.555	41.252	30.905	43.138	35.967	33.77	32.161	36.758	23.061	28.404	20.333	29.855	34.402	32.16	34.081	49.005	40.727	41.572	22.855	26.136	26.597	29.577	14.367	32.318	27.215	32.81	31.06
YGR244C|LSC2	28.604	34.057	20.931	18.615	17.852	16.79	16.186	16.09	4.414	15.323	18.878	12.216	25.096	30.075	20.3	17.466	15.774	12.781	13.916	11.134	9.366	11.391	11.099	13.13	33.593	27.514	18.34	16.384	15.192	14.061	19.634	11.504	12.368	11.428	11.609	15.279
YJL045W|NA	0.487	3.665	4.879	7.636	9.653	9.222	8.139	5.084	1.222	0.573	0.478	0.563	0.776	3.649	4.529	5.282	4.389	7.436	8.472	5.948	0.385	0.875	0.702	0.275	0.338	4.011	5.707	6.596	6.682	7.71	6.29	4.868	0.557	1.129	0.671	0.29
YDR178W|SDH4	29.425	38.895	31.952	30.017	27.29	22.763	21.113	18.71	6.61	31.98	31.925	28.909	40.175	39.302	33.384	30.611	22.4	19.701	16.964	10.935	29.295	25.323	28.181	25.788	44.841	32.178	28.446	20.717	19.158	17.765	13.543	8.575	31.797	24.552	28.874	32.197
YLR164W|NA	0.814	2.605	2.162	3.423	6.009	5.845	6.342	6.86	1.214	0.57	0.558	0.589	0.832	1.936	2.972	3.298	3.74	5.129	3.947	2.99	0.888	0.798	0.584	0.755	1.266	1.824	3.847	2.787	4.778	4.307	5.315	2.179	1.108	0.717	0.716	0.438
YMR118C|NA	0.591	1.42	1.944	4.091	7.229	8.939	11.238	10.699	1.373	0.541	0.546	0.57	0.713	1.355	1.733	4.742	6.155	8.665	9.506	4.424	0.581	0.762	0.815	0.351	0.781	1.285	2.239	4.196	7.331	10.056	10.93	3.015	0.689	0.854	0.451	0.501
YKL150W|MCR1	15.943	19.904	14.116	16.708	15.762	14.263	14.951	13.479	3.603	9.604	12.822	11.416	14.349	21.763	9.644	12.708	10.824	11.817	13.21	8.119	7.045	10.1	10.955	9.733	16.65	18.212	15.441	14.477	14.79	15.108	4.846	6.508	11.157	7.226	6.312	9.096
YDL066W|IDP1	14.11	10.62	6.583	6.72	6.04	7.05	6.021	5.934	5.771	9.578	10.869	10.128	12.375	8.326	5.963	5.745	3.746	5.432	5.108	5.003	13.027	10.422	10.988	12.82	7.17	8.89	6.982	5.924	5.813	6.331	5.379	7.555	7.305	10.819	11.374	12.163
YLR304C|ACO1	40.522	39.932	34.63	26.751	24.325	23.308	22.205	16.355	6.866	27.689	27.483	26.521	36.754	36.491	25.964	25.461	26.945	17.091	20.271	12.198	30.425	33.775	32.174	28.754	45.767	40.393	29.888	19.102	19.972	19.272	19.226	7.273	30.564	27.194	29.234	28.656
YJL200C|ACO2	4.125	0.554	1.115	2.404	3.441	4.051	5.586	6.97	18.224	7.71	6.487	7.672	4.448	0.706	1.691	1.438	2.741	4.301	6.728	13.402	10.009	7.469	5.862	7.391	2.938	0.628	1.618	2.278	3.663	4.634	5.822	15.209	8.055	7.156	6.137	7.067
YOR136W|IDH2	28.701	12.45	8.395	9.179	8.275	9.423	9.622	9.319	7.604	34.359	33.678	27.623	32.374	12.672	9.33	9.102	9.271	8.12	7.264	6.842	43.666	30.408	32.955	29.323	37.519	12.151	8.682	6.951	7.173	7.669	9.772	4.119	35.067	27.337	27.888	24.103
YNL037C|IDH1	12.44	7.262	4.254	4.873	4.597	3.807	3.171	2.821	3.473	12.047	17.831	14.317	18.444	7.59	4.905	4.332	2.883	3.796	2.89	3.116	13.626	14.455	19.04	13.398	11.777	4.973	3.614	3.867	3.394	3.596	1.681	2.215	10.822	15.88	17.08	16.118
YNL009W|IDP3	5.312	11.977	9.123	9.663	7.054	7.887	7.689	5.744	1.224	0.388	0.541	0.72	5.505	12.825	10.319	9.58	10.142	6.823	6.582	3.159	0.497	0.421	0.545	0.872	3.731	9.751	10.783	9.204	7.844	6.33	5.58	2.205	0.356	0.479	0.679	0.949
YLR216C|CPR6	9.263	15.19	12.914	21.324	24.292	20.627	21.653	17.749	5.358	11.507	9.839	8.476	9.799	14.516	10.256	17.161	17.34	15.349	18.784	13.969	8.673	13.023	10.615	7.279	6.055	13.262	16.829	18.154	18.064	18.172	19.106	9.106	10.532	12.496	8.396	8.915
YMR150C|IMP1	4.036	3.634	2.946	3.168	3.259	2.612	2.876	2.019	1.157	3.482	2.753	2.788	2.104	4.488	3.196	3.696	3.775	2.937	2.422	2.245	1.894	2.899	2.455	2.552	3.823	4.666	4.217	3.226	2.95	2.957	2.898	1.476	2.518	2.681	2.623	2.483
YDL178W|DLD2	5.973	4.231	3.44	2.78	2.646	2.276	2.429	3.101	8.163	10.003	8.634	7.172	6.974	3.684	3.315	2.709	2.304	2.799	2.398	4.563	9.31	7.826	6.976	7.629	7.415	4.026	3.138	2.711	2.423	2.52	2.766	5.99	8.684	6.819	7.568	8.733
YDR129C|SAC6	6.17	6.031	5.949	4.73	5.037	4.662	3.47	3.246	2.603	2.878	3.832	3.478	4.45	5.297	5.395	4.65	4.26	4.365	4.149	2.996	2.27	3.428	3.388	4.463	4.167	5.737	5.345	6.617	4.495	4.481	3.409	3.781	3.429	3.51	3.598	4.311
YHR179W|OYE2	12.415	4.608	3.35	5.358	8.254	9.124	14.101	19.928	17.527	16.546	17.188	13.483	11.482	4.616	4.57	5.995	8.242	8.933	14.452	25.417	10.982	12.129	15.136	10.58	15.337	3.608	2.138	5.082	6.512	8.415	14.484	27.272	19.119	9.571	14.496	14.364
YJR122W|IBA57	3.832	3.191	1.482	1.497	2.029	1.594	0.908	0.875	0.499	1.417	1.9	2.841	4.755	3.116	1.849	1.18	0.994	1.537	1.377	0.61	1.521	2.932	3.265	3.416	4.211	2.259	1.931	1.504	1.189	1.467	1.31	0.571	2.273	3.275	3.395	3.595
YKR036C|CAF4	0.655	0.701	1.252	1.043	1.136	1.056	1.337	1.58	2.031	0.675	1.103	0.787	0.807	0.84	0.974	0.968	1.608	1.287	1.264	1.895	0.971	0.922	0.893	0.84	0.987	1.099	1.148	0.872	1.161	1.46	1.812	1.991	0.753	0.901	0.951	0.821
YBR039W|ATP3	39.385	32.254	35.023	30.114	22.113	24.252	26.947	24.837	13.184	36.266	40.378	27.994	36.344	32.049	30.024	31.667	27.914	19.651	21.954	20.265	34.861	29.047	32.456	28.663	44.038	30.457	32.48	17.89	20.05	19.637	22.335	19.15	32.343	24.573	26.835	30.67
YJR121W|ATP2	24.323	25.969	20.6	20.857	20.352	16.87	9.879	13.031	8.464	11.965	12.079	21.013	24.414	29.241	20.772	17.354	7.75	11.809	12.752	10.334	21.778	20.221	21.539	20.297	27.691	15.682	20.481	15.567	12.477	13.53	13.585	12.886	22.599	22.788	23.733	21.642
YBL099W|ATP1	26.825	28.484	29.371	24.081	16.024	20.373	18.164	20.521	16.201	22.537	29.128	20.45	23.099	26.16	22.562	21.159	20.968	17.219	19.061	17.148	21.334	19.274	19.622	20.551	26.883	33.974	24.964	21.412	17.167	17.401	19.707	16.713	20.399	19.643	20.959	22.809
YDL004W|ATP16	28.367	25.472	24.48	21.835	20.714	13.34	18.796	15.865	8.038	26.657	28.6	24.797	31.109	26.57	23.554	23.409	22.722	16.493	15.196	13.689	24.665	23.986	29.675	28.725	32.039	22.09	23.566	19.47	15.252	16.779	17.39	15.849	26.14	22.454	25.805	26.881
YDL181W|INH1	20.64	24.71	28.179	21.373	20.598	17.996	15.918	16.079	4.745	18.422	12.805	17.102	23.124	26.766	24.849	19.981	12.843	14.904	12.829	10.969	14.056	16.821	15.575	14.797	21.585	24.594	23.326	16.436	16.187	14.197	11.726	8.974	16.078	14.969	16.549	18.53
YDR298C|ATP5	12.361	12.586	8.646	8.508	7.846	6.164	6.128	4.913	5.171	11.109	9.159	10.952	13.263	10.101	9.77	8.252	5.376	5.812	5.319	5.908	12.979	11.435	11.17	13.834	7.07	8.798	7.094	7.779	6.211	5.528	5.336	8.062	11.78	11.609	7.832	11.841
YDR322C-A|TIM11	34.642	22.095	19.63	16.161	16.559	14.855	15.399	14.332	14.608	31.789	32.067	25.796	28.936	24.236	19.63	18.961	19.081	13.564	13.324	12.898	27.245	24.863	28.151	25.704	35.523	21.741	20.807	14.795	14.798	16.07	14.661	13.499	27.946	22.367	23.821	27.657
YDR377W|ATP17	15.747	16.036	14.454	11.051	10.653	8.693	7.26	7.922	6.054	14.007	9.556	12.905	12.29	16.212	14.192	11.411	9.989	11.226	7.655	7.129	11.13	11.575	11.376	11.89	14.118	15.659	11.529	13.245	9.884	10.266	6.641	5.933	13.545	10.305	12.135	11.988
YKL016C|ATP7	13.494	12.492	13.025	12.043	10.228	9.586	9.094	6.113	4.605	6.559	8.503	12.043	9.485	13.86	12.322	7.868	6.796	6.707	8.862	7.514	7.482	11.213	11.273	11.357	11.244	13.412	12.229	10.385	8.579	8.497	5.531	5.829	12.893	7.839	12.605	12.342
YLR295C|ATP14	29.911	26.666	32.167	22.472	15.672	10.694	14.952	12.485	13.654	20.602	32.726	24.741	29.532	25.422	24.124	16.341	15.134	13.826	12.212	14.147	22.533	21.324	25.233	20.122	29.283	29.086	23.846	17.122	13.151	15.909	16.151	14.258	26.077	21.383	26.294	26.566
YML081C-A|ATP18	28.426	31.573	27.351	26.014	21.687	18.318	18.723	15.961	9.023	20.832	22.329	26.005	26.854	29.178	26.733	24.838	17.353	17.323	15.122	14.808	22.464	15.669	26.363	22.601	29.408	29.793	24.846	20.465	19.249	15.941	19.44	16.057	18.616	21.416	24.65	21.911
YPR020W|ATP20	8.538	4.771	4.796	3.647	2.685	2.788	1.951	3.613	3.412	5.455	7.946	7.628	5.637	4.599	3.901	3.255	4.158	2.917	3.081	3.592	6.608	6.015	6.364	7.862	6.505	6.033	3.792	4.753	3.646	3.619	3.447	4.062	6.275	6.848	7.529	7.84
YOR065W|CYT1	18.831	26.131	24.225	18.787	15.732	13.001	12.816	11.645	5.738	15.719	18.933	17.259	19.724	23.523	21.305	16.549	12.365	11.126	10.625	6.598	23.277	14.946	18.96	17.23	19.6	25.794	21	12.698	10.66	9.97	11.284	4.457	20.41	15.185	19.316	17.8
YBL045C|COR1	12.207	17.281	21.006	16.704	12.202	11.606	9.949	8.393	6.2	10.761	15.475	14.393	18.079	16.017	17.783	15.199	7.871	10.233	11.17	4.306	10.902	12.545	15.077	11.696	11.985	16.32	14.973	9.449	9.565	6.702	6.969	4.53	17.796	12.562	15.453	16.934
YEL024W|RIP1	35.114	30.565	29.76	21.382	23.079	20.075	22.119	20.42	15.326	30.17	27.93	26.956	35.944	31.361	29.35	24.655	20.043	18.43	17.089	12.811	37.157	25.687	30.043	27.786	40.748	30.263	27.543	19.32	17.212	18.29	18.512	11.525	30.708	22.492	26.914	28.957
YPR191W|QCR2	21.474	25.765	20.159	21.559	17.835	14.813	15.514	10.899	6.533	26.048	15.352	20.865	30.026	27.5	23.463	16.185	10.313	12.347	10.746	6.312	37.896	21.7	27.921	26.558	24.243	16.863	18.864	12.418	11.324	11.254	12.134	8.884	29.708	20.872	21.524	23.886
YDR529C|QCR7	39.669	38.002	34.867	29.754	24.424	26.621	25.523	22.415	18.845	38.92	33.1	32.14	38.347	39.205	33.866	31.881	18.465	19.386	16.995	19.528	41.065	26.423	30.835	33.06	29.857	27.889	32.268	23.454	24.926	25.083	20.438	22.281	35.63	25.995	28.678	29.269
YFR033C|QCR6	26.381	33.595	31.715	20.727	17.725	14.798	14.096	11.478	9.299	22.526	28.064	23.521	27.541	28.873	28.339	16.928	16.398	13.596	11.916	8.867	25.046	19.598	26.021	26.432	35.722	37.486	23.097	16.502	13.366	11.98	14.832	9.705	26.078	17.622	20.721	25.481
YHR001W-A|QCR10	25.103	23.017	25.289	18.877	18.966	17.206	14.945	14.473	8.892	26.712	26.812	22.154	22.559	25.023	23.981	20.676	19.186	18.516	13.52	13.076	17.441	18.823	23.721	15.076	31.68	29.23	13.032	17.638	18.784	18.672	19.126	8.304	19.91	18.196	20.45	21.696
YMR228W|MTF1	2.817	2.104	2.084	1.931	1.502	1.529	1.879	1.796	1.361	2.668	3.032	3.495	2.955	1.891	1.786	1.556	1.95	1.579	1.536	2.044	1.954	3.013	3.166	3.063	4.177	2.844	1.812	1.533	1.638	1.451	1.812	2.033	2.399	2.732	3.025	3.194
YFL036W|RPO41	7.131	5.391	2.709	3.075	3.015	3.381	3.088	3.58	4.283	7.16	7.068	5.216	6.54	4.648	4.34	4.103	3.268	3.667	3.034	2.921	3.674	6.072	5.627	5.602	8.783	5.246	3.404	3.911	3.538	3.631	4.085	3.598	5.757	5.342	4.904	5.773
YGL008C|PMA1	20.026	9.317	17.287	16.163	14.112	11.108	12.289	11.301	41.958	23.632	25.729	21.627	23.449	11.567	12.03	18.029	9.634	11.005	11.204	29.653	20.304	19.402	21.286	19.198	25.657	13.399	9.466	12.845	10.028	9.735	18.537	36.07	20.311	19.228	22.811	22.765
YPL036W|PMA2	1.368	6.828	3.965	8.883	17.953	20.606	24.254	21.83	5.605	1.111	0.92	0.854	1.249	5.911	5.231	8.912	10.05	14.934	16.891	12.992	2.149	1.004	1.165	0.889	1.133	3.007	4.779	7.362	10.579	15.395	23.178	17.108	1.537	0.911	0.949	0.941
YEL017C-A|PMP2	25.7	15.96	18.539	25.954	35.266	36.095	34.688	35.175	46.157	32.166	32.175	34.695	23.901	16.958	19.986	28.378	27.504	29.418	28.252	39.626	38.137	27.588	37.524	32.671	30.855	14.551	17.294	19.277	28.939	31.059	40.227	57	31.768	26.734	31.458	29.17
YER032W|FIR1	1.309	1.807	1.869	1.814	1.508	1.465	1.252	1.007	1.061	1.221	2.323	2.365	2.242	2.388	1.929	1.789	1.31	1.511	1.126	1.257	0.749	1.909	2.443	2.042	2.07	1.769	1.057	1.458	1.498	1.41	1.374	1.14	1.212	1.815	2.145	2.122
